"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","senate_class","state_rank","lis_id"
"S000888","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/S000888.json","Ted","F.","Stevens",,"1923-11-18","M","R",,,,,"300094",,,"12109",,,"","",,,false,,,,"11",,,,"2013-04-12 20:12:02 -0400","ocd-division/country:us/state:ak",,,,"AK","2","","S090"
"S000890","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/S000890.json","Adlai","Ewing","Stevenson",,"1930-10-10",,"D",,,,,"410351",,,"13102",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:49 -0400","ocd-division/country:us/state:il",,,,"IL","3","",""
"S000907","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/S000907.json","Donald","Wilbur","Stewart",,"1940-02-08","M","D",,,,,"410368",,,"14711",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:50 -0400","ocd-division/country:us/state:al",,,,"AL","3","",""
"S000962","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/S000962.json","Richard","Bernard","Stone",,"1928-09-22","M","D",,,,,"410421",,,"14309",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:49 -0400","ocd-division/country:us/state:fl",,,,"FL","3","",""
"T000035","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/T000035.json","Herman","Eugene","Talmadge",,"1913-08-09","M","D",,,,,"410624",,,"9174",,,"","",,,false,,,,"23",,,,"2013-04-12 20:11:49 -0400","ocd-division/country:us/state:ga",,,,"GA","3","",""
"T000254","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/T000254.json","Strom",,"Thurmond",,"1902-12-05","M","R",,,,,"300157",,,"9369",,,"","",,,false,,,,"24",,,,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:sc",,,,"SC","2","","S096"
"T000322","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/T000322.json","John","Goodwin","Tower",,"1925-09-29","M","R",,,,,"410894",,,"10823",,,"","",,,false,,,,"18",,,,"2013-04-12 20:11:51 -0400","ocd-division/country:us/state:tx",,,,"TX","2","",""
"T000393","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/T000393.json","Paul","Efthemios","Tsongas",,"1941-02-14","M","D",,,,,"410962",,,"14279",,,"","",,,false,,,,"2",,,,"2013-04-12 20:11:51 -0400","ocd-division/country:us/state:ma",,,,"MA","2","",""
"W000092","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/W000092.json","Malcolm",,"Wallop",,"1933-02-27","M","R",,,,,"411271",,,"14511",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:wy",,,,"WY","1","","S119"
"W000154","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/W000154.json","John","W.","Warner",,"1927-02-18","M","R",,,,,"300099",,,"14712",,,"","",,,false,,,,"1",,,,"2013-04-12 20:12:02 -0400","ocd-division/country:us/state:va",,,,"VA","2","","S143"
"W000253","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/W000253.json","Lowell","Palmer","Weicker",,"1931-05-16",,"R",,,,,"411421",,,"12032",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:53 -0400","ocd-division/country:us/state:ct",,,,"CT","1","",""
"W000502","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/W000502.json","Harrison","Arlington","Williams",,"1919-12-10",,"D",,,,,"411659",,,"10147",,,"","",,,false,,,,"21",,,,"2013-04-12 20:11:50 -0400","ocd-division/country:us/state:nj",,,,"NJ","1","",""
"Y000047","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/Y000047.json","Milton","Ruben","Young",,"1897-12-06","M","R",,,,,"411979",,,"10450",,,"","",,,false,,,,"34",,,,"2013-04-12 20:11:49 -0400","ocd-division/country:us/state:nd",,,,"ND","3","",""
"Z000013","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/Z000013.json","Edward",,"Zorinsky",,"1928-11-11","M","D",,,,,"412006",,,"14512",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:53 -0400","ocd-division/country:us/state:ne",,,,"NE","1","",""
