"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","senate_class","state_rank","lis_id"
"S000320","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/S000320.json","Richard","C.","Shelby",,"1934-05-06","M","D",,"SenShelby","RichardShelby","SenatorRichardShelby","300089","1859","53266","94659","N00009920","/m/020yj1","","https://www.shelby.senate.gov","https://www.shelby.senate.gov/public/?a=rss.feed",,false,,,,"1",,,,"2019-01-06 15:20:46 -0500","ocd-division/country:us/state:al",,,,"AL","3","","S184"
"S000423","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/S000423.json","Paul","Martin","Simon",,"1928-11-29","M","D",,,,,"409917",,,"14275",,,"","",,,false,,,,"3",,,,"2013-04-12 20:11:56 -0400","ocd-division/country:us/state:il",,,,"IL","2","","S175"
"S000429","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/S000429.json","Alan","Kooi","Simpson",,"1931-09-02","M","R",,,,,"409923","378",,"14710",,,"","",,,false,,,,"9",,,,"2013-04-12 20:11:57 -0400","ocd-division/country:us/state:wy",,,,"WY","2","","S142"
"S000709","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/S000709.json","Arlen",,"Specter",,"1930-02-12","M","R",,"SenArlenSpecter",,"SenatorArlenSpecter","300092",,,"14911",,"/m/0204ym","","",,,false,,,,"7",,,,"2016-06-14 16:33:08 -0400","ocd-division/country:us/state:pa",,,,"PA","3","","S161"
"S000776","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/S000776.json","Robert","Theodore","Stafford",,"1913-08-08","M","R",,,,,"410242",,,"10562",,,"","",,,false,,,,"16",,,,"2013-04-12 20:11:53 -0400","ocd-division/country:us/state:vt",,,,"VT","1","",""
"S000852","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/S000852.json","John","Cornelius","Stennis",,"1901-08-03","M","D",,,,,"410315",,,"8883",,,"","",,,false,,,,"40",,,,"2013-04-12 20:11:53 -0400","ocd-division/country:us/state:ms",,,,"MS","1","",""
"S000888","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/S000888.json","Ted","F.","Stevens",,"1923-11-18","M","R",,,,,"300094",,,"12109",,,"","",,,false,,,,"19",,,,"2013-04-12 20:12:02 -0400","ocd-division/country:us/state:ak",,,,"AK","2","","S090"
"S001138","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/S001138.json","Steven","Douglas","Symms",,"1938-04-23",,"R",,,,,"410588",,,"14056",,,"","",,,false,,,,"7",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:id",,,,"ID","3","","S162"
"T000254","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/T000254.json","Strom",,"Thurmond",,"1902-12-05","M","R",,,,,"300157",,,"9369",,,"","",,,false,,,,"32",,,,"2013-04-12 20:11:59 -0400","ocd-division/country:us/state:sc",,,,"SC","2","","S096"
"T000367","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/T000367.json","Paul","Seward","Trible",,"1946-12-29","M","R",,,,,"410936",,,"14456",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:53 -0400","ocd-division/country:us/state:va",,,,"VA","1","",""
"W000092","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/W000092.json","Malcolm",,"Wallop",,"1933-02-27","M","R",,,,,"411271",,,"14511",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:wy",,,,"WY","1","","S119"
"W000154","Senator, 2nd Class","Sen.","https://api.propublica.org/congress/v1/members/W000154.json","John","W.","Warner",,"1927-02-18","M","R",,,,,"300099",,,"14712",,,"","",,,false,,,,"9",,,,"2013-04-12 20:12:02 -0400","ocd-division/country:us/state:va",,,,"VA","2","","S143"
"W000253","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/W000253.json","Lowell","Palmer","Weicker",,"1931-05-16",,"R",,,,,"411421",,,"12032",,,"","",,,false,,,,"17",,,,"2013-04-12 20:11:53 -0400","ocd-division/country:us/state:ct",,,,"CT","1","",""
"W000607","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/W000607.json","Pete",,"Wilson",,"1933-08-23","M","R",,,,,"411762",,,"15104",,,"","",,,false,,,,"5",,,,"2013-04-12 20:11:55 -0400","ocd-division/country:us/state:ca",,,,"CA","1","","S165"
"W000647","Senator, 3rd Class","Sen.","https://api.propublica.org/congress/v1/members/W000647.json","Timothy","E.","Wirth",,"1939-09-22","M","D",,,,,"411801",,,"14282",,,"","",,,false,,,,"1",,,,"2013-04-12 20:11:54 -0400","ocd-division/country:us/state:co",,,,"CO","3","","S181"
"Z000013","Senator, 1st Class","Sen.","https://api.propublica.org/congress/v1/members/Z000013.json","Edward",,"Zorinsky",,"1928-11-11","M","D",,,,,"412006",,,"14512",,,"","",,,false,,,,"11",,,,"2013-04-12 20:11:53 -0400","ocd-division/country:us/state:ne",,,,"NE","1","",""
