"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct"
"D000616","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000616.json","Scott",,"DesJarlais",,"1964-02-21","M","R",,"DesJarlaisTN04","ScottDesJarlaisTN04","ScottDesJarlaisTN04","412477","623517","123473","21179","N00030957","/m/09k4h2_","H0TN04195","https://desjarlais.house.gov","https://desjarlais.house.gov/rss.xml",,true,,0.583,,"12","2022",77,1,0,"2021-03-16 04:30:27 -0400","ocd-division/country:us/state:tn/cd:4","2304 Rayburn House Office Building","202-225-6831",,"TN","4",false,"4704",1.3,98.67,0
"D000610","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000610.json","Ted",,"Deutch",,"1966-05-07","M","D",,"RepTedDeutch","CongressmanTedDeutch","congressmanteddeutch","412385","9267613","67151","20959","N00031317","/m/03cg3qs","H0FL19080","https://teddeutch.house.gov","https://teddeutch.house.gov/news/rss.aspx",,true,,-0.399,,"14","2022",77,4,0,"2021-03-16 04:30:27 -0400","ocd-division/country:us/state:fl/cd:22","2323 Rayburn House Office Building","202-225-3001",,"FL","22",false,"1222",5.19,98.61,0
"D000600","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000600.json","Mario",,"Diaz-Balart",,"1961-09-25","M","R",,"MarioDB","mdiazbalart","MarioDiazBalart","400108","1003562","24312","20316","N00025337","/m/02536z","H2FL25018","https://mariodiazbalart.house.gov","https://mariodiazbalart.house.gov/rss.xml",,true,,0.28,,"20","2022",77,1,0,"2021-03-16 04:30:24 -0400","ocd-division/country:us/state:fl/cd:25","374 Cannon House Office Building","202-225-4211",,"FL","25",false,"1225",1.3,96,2.67
"D000624","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000624.json","Debbie",,"Dingell",,"1953-11-23","F","D",,"RepDebDingell","RepDebbieDingell",,"412637","20818","152482","21529","N00036149","/m/03m4188","H4MI12079","https://debbiedingell.house.gov",,,true,,-0.408,,"8","2022",77,0,0,"2021-03-16 04:30:26 -0400","ocd-division/country:us/state:mi/cd:12","116 Cannon House Office Building","202-225-4071",,"MI","12",false,"2612",0,97.37,1.32
"D000399","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000399.json","Lloyd",,"Doggett",,"1946-10-06","M","D",,"RepLloydDoggett","lloyddoggett","doggett","400111","36810","21689","29571","N00006023","/m/03flzn","H4TX10028","https://doggett.house.gov","https://doggett.house.gov/rss.xml",,true,,-0.402,,"28","2022",77,1,0,"2021-03-16 04:30:27 -0400","ocd-division/country:us/state:tx/cd:35","2307 Rayburn House Office Building","202-225-4865",,"TX","35",false,"4835",1.3,98.67,0
"D000032","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000032.json","Byron",,"Donalds",,"1972-10-28","M","R",,"RepByronDonalds",,,"456808",,,,,"/g/11c1xk7pbn","H0FL19205","https://donalds.house.gov/",,,true,,,,"2","2022",77,1,0,"2021-03-16 04:30:27 -0400","ocd-division/country:us/state:fl/cd:19","523 Cannon House Office Building","202-225-2536",,"FL","19",false,"1219",1.3,98.67,0
"D000482","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000482.json","Mike",,"Doyle",,"1953-08-05","M","D",,"USRepMikeDoyle","usrepmikedoyle","CongressmanDoyle","400114","36774","21853","29561","N00001373","/m/03tqjg","H4PA18131","https://doyle.house.gov","https://doyle.house.gov/rss.xml",,true,,-0.331,,"28","2022",77,3,0,"2021-03-16 04:30:25 -0400","ocd-division/country:us/state:pa/cd:18","270 Cannon House Office Building","202-225-2135",,"PA","18",false,"4218",3.9,97.26,1.37
"D000615","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000615.json","Jeffrey",,"Duncan",,"1966-01-07","M","R",,"RepJeffDuncan","RepJeffDuncan","congjeffduncan","412472","62713","47967","21174","N00030752","/m/0ddgp1k","H0SC03077","https://jeffduncan.house.gov","https://jeffduncan.house.gov/rss.xml",,true,,0.734,,"12","2022",77,4,0,"2021-03-16 04:30:25 -0400","ocd-division/country:us/state:sc/cd:3","2229 Rayburn House Office Building","202-225-5301",,"SC","3",false,"4503",5.19,97.22,1.39
"D000628","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000628.json","Neal",,"Dunn",,"1953-02-16","M","R",,"drnealdunnfl2","drnealdunnfl2",,"412691","104529","166297","21714","N00037442","/g/11c2ld4vv7","H6FL02208","https://dunn.house.gov","https://dunn.house.gov/?a=RSS.Feed",,true,,0.535,,"6","2022",77,2,0,"2021-03-16 04:30:27 -0400","ocd-division/country:us/state:fl/cd:2","316 Cannon House Office Building","202-225-5235",,"FL","2",false,"1202",2.6,98.65,0
"E000294","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000294.json","Tom",,"Emmer",,"1961-03-03","M","R",,"RepTomEmmer","reptomemmer","RepTomEmmer","412639","75567","38894","21531","N00035440","/m/06w2w3l","H4MN06087","https://emmer.house.gov",,,true,,0.456,,"8","2022",77,1,0,"2021-03-16 04:30:23 -0400","ocd-division/country:us/state:mn/cd:6","315 Cannon House Office Building","202-225-2331",,"MN","6",false,"2706",1.3,89.33,9.33
"E000299","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000299.json","Veronica",,"Escobar",,"1969-09-15","F","D",,"RepEscobar",,,"412825",,"99345",,"N00041702","/g/11ghdw9g9p","H8TX16109","https://escobar.house.gov",,,true,,,,"4","2022",77,1,0,"2021-03-16 04:30:24 -0400","ocd-division/country:us/state:tx/cd:16","1505 Longworth House Office Building","202-225-4831",,"TX","16",false,"4816",1.3,96,2.67
"E000215","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000215.json","Anna","G.","Eshoo",,"1942-12-13","F","D",,"RepAnnaEshoo","RepAnnaEshoo","RepAnnaEshoo","400124","26130","26741","29312","N00007335","/m/024t6x","H8CA12098","https://eshoo.house.gov",,,true,,-0.381,,"30","2022",77,1,0,"2021-03-16 04:30:27 -0400","ocd-division/country:us/state:ca/cd:18","272 Cannon House Office Building","202-225-8104",,"CA","18",false,"0618",1.3,98.67,0
"E000297","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000297.json","Adriano",,"Espaillat",,"1954-09-27","M","D",,"RepEspaillat","RepEspaillat",,"412718","68413","14379","21715","N00034549","/m/06nfs2","H2NY13096","https://espaillat.house.gov","https://espaillat.house.gov/rss.xml",,true,,-0.618,,"6","2022",77,0,0,"2021-03-16 04:30:24 -0400","ocd-division/country:us/state:ny/cd:13","2332 Rayburn House Office Building","202-225-4365",,"NY","13",false,"3613",0,96.05,2.63
"E000298","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000298.json","Ron",,"Estes",,"1956-07-19","M","R",,"RepRonEstes","RepRonEstes",,"412735","107963","125031","21750","N00040712","/m/0gfgsrm","H8KS04112","https://estes.house.gov",,,true,,0.607,,"6","2022",77,1,0,"2021-03-16 04:30:25 -0400","ocd-division/country:us/state:ks/cd:4","2411 Rayburn House Office Building","202-225-6216",,"KS","4",false,"2004",1.3,97.33,1.33
"E000296","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000296.json","Dwight",,"Evans",,"1954-05-16","M","D",,"RepDwightEvans","RepDwightEvans",,"412677","56729","9128","21566","N00038450","/m/03y8h6m","H6PA02171","https://evans.house.gov",,,true,,-0.458,,"8","2022",77,0,0,"2021-03-16 04:30:26 -0400","ocd-division/country:us/state:pa/cd:3","1105 Longworth House Office Building","202-225-4001",,"PA","3",false,"4203",0,97.37,1.32
"F000246","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000246.json","Pat",,"Fallon",,"1967-12-19","M","R",,"RepPatFallon",,,"456845",,,,,"/m/0100nvdw","H0TX04219","https://fallon.house.gov/",,,true,,,,"2","2022",77,0,0,"2021-03-16 04:30:28 -0400","ocd-division/country:us/state:tx/cd:4","1118 Longworth House Office Building","202-225-6673",,"TX","4",false,"4804",0,98.68,0
"F000446","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000446.json","Randy",,"Feenstra",,"1969-01-14","M","R",,"RepFeenstra",,,"456818",,"103301",,,"/m/05p06tx","H0IA04145","https://feenstra.house.gov/",,,true,,,,"2","2022",77,0,0,"2021-03-16 04:30:24 -0400","ocd-division/country:us/state:ia/cd:4","1440 Longworth House Office Building","202-225-4426",,"IA","4",false,"1904",0,96.05,2.63
"F000465","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000465.json","A.","Drew","Ferguson",,"1966-11-15","M","R",,"RepDrewFerguson","RepDrewFerguson",,"412700","104731","168132","21717","N00039090","/g/11c0xj334k","H6GA03113","https://ferguson.house.gov",,,true,,0.615,,"6","2022",77,4,0,"2021-03-16 04:30:24 -0400","ocd-division/country:us/state:ga/cd:3","1032 Longworth House Office Building","202-225-5901",,"GA","3",false,"1303",5.19,95.83,2.78
"L000273","Representative","Rep.","https://api.propublica.org/congress/v1/members/L000273.json","Teresa","Leger","Fernandez",,"1959-07-01","F","D",,"RepTeresaLF",,,"456835",,,,,"/g/11h_x7n8f5","H0NM03102","https://fernandez.house.gov/",,,true,,,,"2","2022",77,0,0,"2021-03-16 04:30:26 -0400","ocd-division/country:us/state:nm/cd:3","1432 Longworth House Office Building","202-225-6190",,"NM","3",false,"3503",0,97.37,1.32
"F000470","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000470.json","Michelle",,"Fischbach",,"1965-11-03","F","R",,"RepFischbach",,,"456828",,,,,"/m/063_kp4","H0MN07091","https://fischbach.house.gov/",,,true,,,,"2","2022",77,0,0,"2021-03-16 04:30:26 -0400","ocd-division/country:us/state:mn/cd:7","1237 Longworth House Office Building","202-225-2165",,"MN","7",false,"2707",0,97.37,1.32
"F000471","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000471.json","Scott",,"Fitzgerald",,"1963-11-16","M","R",,"RepFitzgerald",,,"456855",,"3446",,,"/m/03nvqsc","H0WI05113","https://fitzgerald.house.gov/",,,true,,,,"2","2022",77,0,0,"2021-03-16 04:30:28 -0400","ocd-division/country:us/state:wi/cd:5","1507 Longworth House Office Building","202-225-5101",,"WI","5",false,"5505",0,98.68,0
"F000466","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000466.json","Brian",,"Fitzpatrick",,"1973-12-17","M","R",,"repbrianfitz","repbrianfitzpatrick",,"412721","103537","167708","21718","N00038779","/g/11c2l6lhlm","H6PA08277","https://fitzpatrick.house.gov",,,true,,0.171,,"6","2022",77,0,0,"2021-03-16 04:30:23 -0400","ocd-division/country:us/state:pa/cd:1","271 Cannon House Office Building","202-225-4276",,"PA","1",false,"4201",0,69.74,28.95
"F000459","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000459.json","Chuck",,"Fleischmann",,"1962-10-11","M","R",,"RepChuck","repchuck","repchuck","412476","95146","123456","21178","N00030815","/m/0ddd54f","H0TN03254","https://fleischmann.house.gov","https://fleischmann.house.gov/rss.xml",,true,,0.456,,"12","2022",77,0,0,"2021-03-16 04:30:28 -0400","ocd-division/country:us/state:tn/cd:3","462 Cannon House Office Building","202-225-3271",,"TN","3",false,"4703",0,98.68,0
"F000468","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000468.json","Lizzie",,"Fletcher",,"1975-02-13","F","D",,"RepFletcher",,,"412824",,"177031",,"N00041194","/g/11gzqssv7p","H8TX07140","https://fletcher.house.gov",,,true,,,,"4","2022",77,2,0,"2021-03-16 04:30:25 -0400","ocd-division/country:us/state:tx/cd:7","119 Cannon House Office Building","202-225-2571",,"TX","7",false,"4807",2.6,97.3,1.35
"F000449","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000449.json","Jeff",,"Fortenberry",,"1960-12-27","M","R",,"JeffFortenberry","jefffortenberry","JeffFortenberry","400640","1013049","41929","20518","N00026631","/m/04fcch","H4NE01064","https://fortenberry.house.gov","https://fortenberry.house.gov/rss.xml",,true,,0.301,,"18","2022",77,0,0,"2021-03-16 04:30:23 -0400","ocd-division/country:us/state:ne/cd:1","1514 Longworth House Office Building","202-225-4806",,"NE","1",false,"3101",0,90.79,7.89
"F000454","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000454.json","Bill",,"Foster",,"1955-10-07","M","D",,"RepBillFoster","CongressmanBillFoster","RepBillFoster","412257","1027346","101632","20749","N00029139","/m/02rq8nc","H8IL14067","https://foster.house.gov",,,true,,-0.229,,"10","2022",77,0,0,"2021-03-16 04:30:26 -0400","ocd-division/country:us/state:il/cd:11","2366 Rayburn House Office Building","202-225-3515",,"IL","11",false,"1711",0,97.37,1.32
"F000450","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000450.json","Virginia",,"Foxx",,"1943-06-29","F","R",,"VirginiaFoxx","RepVirginiaFoxx","repvirginiafoxx","400643","1013052","6051","20521","N00026166","/m/02b5dz","H4NC05146","https://foxx.house.gov","https://foxx.house.gov/news/rss.aspx",,true,,0.629,,"16","2022",77,6,0,"2021-03-16 04:30:24 -0400","ocd-division/country:us/state:nc/cd:5","2462 Rayburn House Office Building","202-225-2071",,"NC","5",false,"3705",7.79,95.71,2.86
"F000462","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000462.json","Lois",,"Frankel",,"1948-05-16","F","D",,"RepLoisFrankel","RepLoisFrankel","reploisfrankel","412529","623714","8102","21321","N00002893","/m/0gjdw8_","H2FL14053","https://frankel.house.gov",,,true,,-0.398,,"10","2022",77,0,0,"2021-03-16 04:30:28 -0400","ocd-division/country:us/state:fl/cd:21","2305 Rayburn House Office Building","202-225-9890",,"FL","21",false,"1221",0,98.68,0
"F000472","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000472.json","Scott",,"Franklin",,"1964-08-23","M","R",,"RepFranklin",,,"456807",,,,,"/g/11ft5hszwx","H0FL15104","https://franklin.house.gov/",,,true,,,,"2","2022",77,0,0,"2021-03-16 04:30:26 -0400","ocd-division/country:us/state:fl/cd:15","1517 Longworth House Office Building","202-225-1252",,"FL","15",false,"1215",0,97.37,1.32
"F000455","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000455.json","Marcia","L.","Fudge",,"1952-10-29","F","D","","RepMarciaFudge","RepMarciaLFudge","marcialfudge","412327","1030928","110640","20941","N00030490","/m/04n11v9","H8OH11141","https://fudge.house.gov",,,false,,-0.581,,"16","2022",72,14,0,"2021-03-11 13:02:14 -0500","ocd-division/country:us/state:oh/cd:11","2344 Rayburn House Office Building","202-225-7032",,"OH","11",false,"3911",19.44,96.49,1.75
"F000469","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000469.json","Russ",,"Fulcher",,"1973-07-19","M","R",,"RepRussFulcher",,,"412773",,"33091",,"N00041335","/m/05h4vgh","H8ID01124","https://fulcher.house.gov",,,true,,,,"4","2022",77,2,0,"2021-03-16 04:30:27 -0400","ocd-division/country:us/state:id/cd:1","1520 Longworth House Office Building","202-225-6611",,"ID","1",false,"1601",2.6,98.65,0
"G000578","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000578.json","Matt",,"Gaetz",,"1982-05-07","M","R",,"RepMattGaetz","CongressmanMattGaetz",,"412690","104528","117101","21719","N00039503","/m/0s8w2_s","H6FL01119","https://gaetz.house.gov","https://gaetz.house.gov/rss.xml",,true,,0.623,,"6","2022",77,3,0,"2021-03-16 04:30:27 -0400","ocd-division/country:us/state:fl/cd:1","1721 Longworth House Office Building","202-225-4136",,"FL","1",false,"1201",3.9,98.63,0
"G000579","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000579.json","Mike",,"Gallagher",,"1984-03-03","M","R",,"RepGallagher","RepMikeGallagher",,"412731","104067","171843","21720","N00039330","/g/11c5qns1cc","H6WI08155","https://gallagher.house.gov","https://gallagher.house.gov/rss.xml",,true,,0.446,,"6","2022",77,0,0,"2021-03-16 04:30:23 -0400","ocd-division/country:us/state:wi/cd:8","1230 Longworth House Office Building","202-225-5665",,"WI","8",false,"5508",0,90.79,7.89
"G000574","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000574.json","Ruben",,"Gallego",,"1979-11-20","M","D",,"RepRubenGallego","RepRubenGallego",,"412612","77233","123732","21502","N00036097","/m/0wy0mz5","H4AZ07043","https://rubengallego.house.gov","https://rubengallego.house.gov/rss.xml",,true,,-0.449,,"8","2022",77,3,0,"2021-03-16 04:30:27 -0400","ocd-division/country:us/state:az/cd:7","1131 Longworth House Office Building","202-225-4065",,"AZ","7",false,"0407",3.9,98.63,0
"G000559","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000559.json","John",,"Garamendi",,"1945-01-24","M","D",,"RepGaramendi","repgaramendi","garamendiCA10","412382","18413","29664","20958","N00030856","/m/05fvls","H0CA10149","https://garamendi.house.gov","https://garamendi.house.gov/rss.xml",,true,,-0.309,,"14","2022",77,0,0,"2021-03-16 04:30:26 -0400","ocd-division/country:us/state:ca/cd:3","2368 Rayburn House Office Building","202-225-1880",,"CA","3",false,"0603",0,97.37,1.32
"G000597","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000597.json","Andrew",,"Garbarino",,"1984-09-27","M","R",,"RepGarbarino",,,"456836",,,,,"/g/11bw8f4j8q","H0NY02234","https://garbarino.house.gov/",,,true,,,,"2","2022",77,0,0,"2021-03-16 04:30:23 -0400","ocd-division/country:us/state:ny/cd:2","1516 Longworth House Office Building","202-225-7896",,"NY","2",false,"3602",0,86.84,11.84
"G000586","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000586.json","Jesús",,"García",,"1956-04-12","M","D",,"RepChuyGarcia",,,"412774",,"6261",,"N00042114","/m/012c8r5x","H8IL04134","https://chuygarcia.house.gov",,,true,,,,"4","2022",77,0,0,"2021-03-16 04:30:24 -0400","ocd-division/country:us/state:il/cd:4","1519 Longworth House Office Building","202-225-8203",,"IL","4",false,"1704",0,96.05,2.63
"G000061","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000061.json","Mike",,"Garcia",,"1976-04-24","M","R",,"RepMikeGarcia","RepMikeGarcia",,"456792",,,,"N00044298","/g/11j2j3x1pl","H0CA25105","https://mikegarcia.house.gov/",,,true,,,,"4","2022",77,0,0,"2021-03-16 04:30:26 -0400","ocd-division/country:us/state:ca/cd:25","1535 Longworth House Office Building","202-225-1956",,"CA","25",false,"0625",0,97.37,1.32
"G000587","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000587.json","Sylvia",,"Garcia",,"1950-09-06","F","D",,"RepSylviaGarcia",,,"412827",,"49734",,"N00042282","/m/0ryt4bt","H8TX29052","https://sylviagarcia.house.gov",,,true,,,,"4","2022",77,1,0,"2021-03-16 04:30:24 -0400","ocd-division/country:us/state:tx/cd:29","1620 Longworth House Office Building","202-225-1688",,"TX","29",false,"4829",1.3,94.67,4
"G000563","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000563.json","Bob",,"Gibbs",,"1954-06-14","M","R",,"RepBobGibbs","RepBobGibbs","RepBobGibbs","412463","1033844","45466","21165","N00031128","/m/07qwv4","H0OH18077","https://gibbs.house.gov","https://gibbs.house.gov/rss.xml",,true,,0.474,,"12","2022",77,2,0,"2021-03-16 04:30:25 -0400","ocd-division/country:us/state:oh/cd:7","2217 Rayburn House Office Building","202-225-6265",,"OH","7",false,"3907",2.6,97.3,1.35
"G000593","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000593.json","Carlos",,"Giménez",,"1954-01-17","M","R",,"RepCarlos",,,"456809",,"81366",,,"/m/03cc6vt","H0FL26036","https://gimenez.house.gov/",,,true,,,,"2","2022",77,0,0,"2021-03-16 04:30:23 -0400","ocd-division/country:us/state:fl/cd:26","419 Cannon House Office Building","202-225-2778",,"FL","26",false,"1226",0,92.11,6.58
"G000552","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000552.json","Louie",,"Gohmert",,"1953-08-18","M","R",,"RepLouieGohmert","50375006903","GohmertTX01","400651","1011394","50029","20527","N00026148","/m/0490h9","H4TX04039","https://gohmert.house.gov","https://gohmert.house.gov/news/rss.aspx",,true,,0.626,,"18","2022",77,0,0,"2021-03-16 04:30:25 -0400","ocd-division/country:us/state:tx/cd:1","2269 Rayburn House Office Building","202-225-3035",,"TX","1",false,"4801",0,97.37,1.32
"G000592","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000592.json","Jared",,"Golden",,"1982-07-25","M","D",,"repgolden",,,"412842",,"151420",,"N00041668","/g/11f1224576","H8ME02185","https://golden.house.gov",,,true,,,,"4","2022",77,0,0,"2021-03-16 04:30:23 -0400","ocd-division/country:us/state:me/cd:2","1222 Longworth House Office Building","202-225-6306",,"ME","2",false,"2302",0,81.58,17.11
"G000585","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000585.json","Jimmy",,"Gomez",,"1974-11-25","M","D",,"RepJimmyGomez","RepJimmyGomez",,"412739","108883","138524","21754","N00040597","/m/0n_73h1","H8CA34266","https://gomez.house.gov",,,true,,-0.596,,"6","2022",77,1,0,"2021-03-16 04:30:25 -0400","ocd-division/country:us/state:ca/cd:34","1530 Longworth House Office Building","202-225-6235",,"CA","34",false,"0634",1.3,97.33,1.33
"G000594","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000594.json","Tony",,"Gonzales",,"1980-10-10","M","R",,"RepTonyGonzales",,,"456849",,,,,"/g/11fs52clcr","H0TX35015","https://gonzales.house.gov/",,,true,,,,"2","2022",77,0,0,"2021-03-16 04:30:23 -0400","ocd-division/country:us/state:tx/cd:23","1009 Longworth House Office Building","202-225-4511",,"TX","23",false,"4823",0,93.42,5.26
"G000588","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000588.json","Anthony",,"Gonzalez",,"1984-09-19","M","R",,"RepAGonzalez",,,"412807",,"178867",,"N00041690","/m/0gznlq","H8OH16124","https://anthonygonzalez.house.gov",,,true,,,,"4","2022",77,0,0,"2021-03-16 04:30:23 -0400","ocd-division/country:us/state:oh/cd:16","2458 Rayburn House Office Building","202-225-3876",,"OH","16",false,"3916",0,88.16,10.53
"G000581","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000581.json","Vicente",,"Gonzalez",,"1967-09-04","M","D",,"RepGonzalez","USCongressmanVicenteGonzalez",,"412725","103568","166483","21722","N00038809","/g/11c266m1z7","H6TX15162","https://gonzalez.house.gov","https://gonzalez.house.gov/rss.xml",,true,,-0.384,,"6","2022",77,0,0,"2021-03-16 04:30:24 -0400","ocd-division/country:us/state:tx/cd:15","113 Cannon House Office Building","202-225-2531",,"TX","15",false,"4815",0,96.05,2.63
"G000582","Resident Commissioner","R.C.","https://api.propublica.org/congress/v1/members/G000582.json","Jenniffer",,"González-Colón",,"1976-08-05","F","R",,"repjenniffer","RepJennifferGonzalezColon",,"412723","67353",,,"N00037615","/m/027s3vf","","https://gonzalez-colon.house.gov","https://gonzalez-colon.house.gov/rss.xml",,true,,,,"6","2022",,,,"2021-03-16 04:30:28 -0400","ocd-division/country:us/state:pr/cd:80",,,,"PR","At-Large",true,"7298",,,
"G000595","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000595.json","Robert",,"Good",,"1965-09-11","M","R",,"RepBobGood",,,"456853",,,,,"/g/11fsfm06kc","H0VA05160","https://good.house.gov/",,,true,,,,"2","2022",77,1,0,"2021-03-16 04:30:25 -0400","ocd-division/country:us/state:va/cd:5","1213 Longworth House Office Building","202-225-4711",,"VA","5",false,"5105",1.3,97.33,1.33
"G000589","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000589.json","Lance",,"Gooden",,"1982-12-01","M","R",,"RepLanceGooden",,,"412822",,"177282",,"N00042237","/m/0jkx4bp","H8TX05144","https://gooden.house.gov",,,true,,,,"4","2022",77,1,0,"2021-03-16 04:30:24 -0400","ocd-division/country:us/state:tx/cd:5","1722 Longworth House Office Building","202-225-3484",,"TX","5",false,"4805",1.3,96,2.67
"G000565","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000565.json","Paul",,"Gosar",,"1958-11-22","M","R",,"RepGosar","repgosar","repgosar","412397","62470","123491","21103","N00030771","/m/0czdqz0","H0AZ01259","https://gosar.house.gov",,,true,,0.679,,"12","2022",77,3,0,"2021-03-16 04:30:25 -0400","ocd-division/country:us/state:az/cd:4","2057 Rayburn House Office Building","202-225-2315",,"AZ","4",false,"0404",3.9,97.26,1.37
"G000583","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000583.json","Josh",,"Gottheimer",,"1975-03-08","M","D",,"RepJoshG","RepJoshG",,"412714","9275683","169202","21723","N00036944","/g/120x5twv","H6NJ05171","https://gottheimer.house.gov",,,true,,-0.144,,"6","2022",77,0,0,"2021-03-16 04:30:24 -0400","ocd-division/country:us/state:nj/cd:5","203 Cannon House Office Building","202-225-4465",,"NJ","5",false,"3405",0,96.05,2.63
"G000377","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000377.json","Kay",,"Granger",,"1943-01-18","F","R",,"RepKayGranger","RepKayGranger","RepKayGranger","400157","45709","334","29762","N00008799","/m/03tndx","H6TX12060","https://kaygranger.house.gov",,,true,,0.396,,"26","2022",77,16,0,"2021-03-16 04:30:24 -0400","ocd-division/country:us/state:tx/cd:12","1026 Longworth House Office Building","202-225-5071",,"TX","12",false,"4812",20.78,95,3.33
"G000577","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000577.json","Garret",,"Graves",,"1972-01-31","M","R",,"RepGarretGraves","CongressmanGarretGraves",,"412631","9274609","155424","21523","N00036135","/m/012bxlbr","H4LA06153","https://garretgraves.house.gov","https://garretgraves.house.gov/rss.xml",,true,,0.462,,"8","2022",77,3,0,"2021-03-16 04:30:25 -0400","ocd-division/country:us/state:la/cd:6","2402 Rayburn House Office Building","202-225-3901",,"LA","6",false,"2206",3.9,97.26,1.37
"G000546","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000546.json","Sam",,"Graves",,"1963-11-07","M","R",,"RepSamGraves","118514606128",,"400158","89873","9425","20124","N00013323","/m/03tnfy","H0MO06073","https://graves.house.gov","https://graves.house.gov/rss.xml",,true,,0.443,,"22","2022",77,3,0,"2021-03-16 04:30:27 -0400","ocd-division/country:us/state:mo/cd:6","1135 Longworth House Office Building","202-225-7041",,"MO","6",false,"2906",3.9,98.63,0
"G000590","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000590.json","Mark",,"Green",,"1964-11-08","M","R",,"RepMarkGreen",,,"412819",,"139030",,"N00041873","/m/09rx6jq","H8TN07076","https://markgreen.house.gov",,,true,,,,"4","2022",77,6,0,"2021-03-16 04:30:24 -0400","ocd-division/country:us/state:tn/cd:7","2446 Rayburn House Office Building","202-225-2811",,"TN","7",false,"4707",7.79,95.71,2.86
"G000553","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000553.json","Al",,"Green",,"1947-09-01","M","D",,"RepAlGreen","repalgreen","RepAlGreen","400653","1012969","49680","20529","N00026686","/m/02kn0_","H4TX09095","https://algreen.house.gov","https://algreen.house.gov/rss.xml",,true,,-0.439,,"18","2022",77,0,0,"2021-03-16 04:30:26 -0400","ocd-division/country:us/state:tx/cd:9","2347 Rayburn House Office Building","202-225-7508",,"TX","9",false,"4809",0,97.37,1.32
