"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct"
"D000399","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000399.json","Lloyd",,"Doggett",,"1946-10-06","M","D",,"RepLloydDoggett","lloyddoggett","doggett","400111","36810","21689","29571","N00006023","/m/03flzn","H4TX10028","https://doggett.house.gov","https://doggett.house.gov/rss.xml",,false,,-0.402,,"22","2016",1325,20,0,"2021-03-02 02:35:32 -0500","ocd-division/country:us/state:tx/cd:35",,,,"TX","35",false,"4835",1.51,96.82,3.1
"D000613","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000613.json","Robert",,"Dold",,"1971-06-19","M","R",,"RepDold","RepDold",,"412420",,,"21518",,"/m/0b6j_nb","H0IL10302","https://dold.house.gov",,,false,,0.176,,"2","2016",1325,20,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:il/cd:10",,,,"IL","10",false,"1710",1.51,79.69,20.23
"D000625","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000625.json","Daniel","M.","Donovan",,"1956-11-06","M","R",,"RepDanDonovan","RepDanDonovan",,"412672","74763","127760","21560","N00036928","/m/0c036qd","H6NY11174","https://donovan.house.gov",,,false,,0.227,,"2","2016",1109,28,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:ny/cd:11",,,,"NY","11",false,"3611",2.52,90.03,9.88
"D000482","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000482.json","Mike",,"Doyle",,"1953-08-05","M","D",,"USRepMikeDoyle","usrepmikedoyle","CongressmanDoyle","400114","36774","21853","29561","N00001373","/m/03tqjg","H4PA18131","https://doyle.house.gov","https://doyle.house.gov/rss.xml",,false,,-0.329,,"22","2016",1325,62,0,"2021-03-02 02:35:32 -0500","ocd-division/country:us/state:pa/cd:14",,,,"PA","14",false,"4214",4.68,96.8,3.12
"D000622","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000622.json","Tammy",,"Duckworth",,"1968-03-12","F","D",,"SenDuckworth","SenDuckworth","repduckworth","412533","94484","57442","21325","N00027860","/m/09vqjr","H6IL06141","https://www.duckworth.senate.gov",,,false,,-0.315,,"4","2016",1325,162,0,"2019-11-18 02:30:23 -0500","ocd-division/country:us/state:il/cd:8",,,,"IL","8",false,"1708",12.23,94.7,5.21
"D000614","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000614.json","Sean",,"Duffy",,"1971-10-03","M","R",,"RepSeanDuffy","RepSeanDuffy","RepSeanDuffy","412488","623570","126238","21189","N00030967","/m/026m6hd","H0WI07051","https://duffy.house.gov","https://duffy.house.gov/rss.xml",,false,,0.504,,"6","2016",1325,70,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:wi/cd:7",,,,"WI","7",false,"5507",5.28,94.94,4.98
"D000533","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000533.json","John","J.","Duncan","Jr.","1947-07-21","M","R",,"RepJohnDuncanJr","CongressmanDuncan","RepJohnDuncan","400116","6114","27069","15455","N00003209","/m/0450rl","H8TN02069","https://duncan.house.gov",,,false,,0.601,,"30","2016",1325,18,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:tn/cd:2",,,,"TN","2",false,"4702",1.36,88.43,11.49
"D000615","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000615.json","Jeffrey",,"Duncan",,"1966-01-07","M","R",,"RepJeffDuncan","RepJeffDuncan","congjeffduncan","412472","62713","47967","21174","N00030752","/m/0ddgp1k","H0SC03077","https://jeffduncan.house.gov","https://jeffduncan.house.gov/rss.xml",,false,,0.738,,"6","2016",1325,47,0,"2021-03-02 02:35:32 -0500","ocd-division/country:us/state:sc/cd:3",,,,"SC","3",false,"4503",3.55,93.85,6.07
"E000290","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000290.json","Donna",,"Edwards",,"1958-06-28","F","D",,"RepDonnaEdwards","107297211756","RepDonnaFEdwards","412263","38535",,"20763",,"/m/0dr_x8","H6MD04183","http://donnaedwards.house.gov",,,false,,-0.562,,"10","2016",1325,45,3,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:md/cd:4",,,,"MD","4",false,"2404",3.4,97.87,2.05
"E000288","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000288.json","Keith",,"Ellison",,"1963-08-04","M","D",,"keithellison","Keith.Ellison","RepKeithEllison","412215","1022556","38982","20727","N00028257","/m/0dlwms","H6MN05183","https://ellison.house.gov",,,false,,-0.541,,"10","2016",1325,60,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:mn/cd:5",,,,"MN","5",false,"2705",4.53,96.73,3.11
"E000291","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000291.json","Renee",,"Ellmers",,"1964-02-09","F","R",,"RepReneeEllmers","reneeellmers","repreneeellmers","412457","1033793",,"21159",,"/m/0dsdyjp","H0NC02059","http://ellmers.house.gov",,,false,,0.406,,"6","2016",1325,132,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:nc/cd:2",,,,"NC","2",false,"3702",9.96,94.51,5.4
"E000294","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000294.json","Tom",,"Emmer",,"1961-03-03","M","R",,"RepTomEmmer","reptomemmer","RepTomEmmer","412639","75567","38894","21531","N00035440","/m/06w2w3l","H4MN06087","https://emmer.house.gov",,,false,,0.43,,"2","2016",1325,16,0,"2021-03-02 02:35:32 -0500","ocd-division/country:us/state:mn/cd:6",,,,"MN","6",false,"2706",1.21,94.07,5.85
"E000179","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000179.json","Eliot","L.","Engel",,"1947-02-18","M","D",,"RepEliotEngel","RepEliotLEngel","engel2161","400122","6109","26972","15603","N00001003","/m/03tt1r","H8NY19058","https://engel.house.gov",,,false,,-0.407,,"28","2016",1320,94,0,"2019-11-18 02:30:21 -0500","ocd-division/country:us/state:ny/cd:16",,,,"NY","16",false,"3616",7.12,96.87,3.05
"E000215","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000215.json","Anna","G.","Eshoo",,"1942-12-13","F","D",,"RepAnnaEshoo","RepAnnaEshoo","RepAnnaEshoo","400124","26130","26741","29312","N00007335","/m/024t6x","H8CA12098","https://eshoo.house.gov",,,false,,-0.382,,"24","2016",1325,30,0,"2021-03-02 02:35:32 -0500","ocd-division/country:us/state:ca/cd:18",,,,"CA","18",false,"0618",2.26,97.73,2.19
"E000293","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000293.json","Elizabeth",,"Esty",,"1959-08-25","F","D",,"RepEsty","RepEsty","RepEsty","412524","1020906","72826","21316","N00033217","/m/0l8ll7_","H2CT05131","https://esty.house.gov",,,false,,-0.313,,"4","2016",1325,9,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:ct/cd:5",,,,"CT","5",false,"0905",0.68,96.62,3.31
"E000296","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000296.json","Dwight",,"Evans",,"1954-05-16","M","D",,"RepDwightEvans","RepDwightEvans",,"412677","56729","9128","21566","N00038450","/m/03y8h6m","H6PA02171","https://evans.house.gov",,,false,,-0.456,,"2","2018",47,1,0,"2021-03-02 02:35:32 -0500","ocd-division/country:us/state:pa/cd:2",,,,"PA","2",false,"4202",2.13,97.83,2.17
"F000460","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000460.json","Blake",,"Farenthold",,"1961-12-12","M","R",,"Farenthold","BlakeFarenthold","BlakeFarenthold","412482","95180","116919","21184","N00031672","/m/0ds2ztj","H0TX27061","https://farenthold.house.gov",,,false,,0.548,,"6","2016",1325,14,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:tx/cd:27",,,,"TX","27",false,"4827",1.06,94.31,5.61
"F000030","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000030.json","Sam",,"Farr",,"1941-07-04","M","D",,"RepSamFarr","RepSamFarr","CongressmanSamFarr","400129","30645",,"29313",,"/m/024t9w","H4CA17021","http://farr.house.gov",,,false,,-0.455,,"24","2016",1325,79,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:ca/cd:20",,,,"CA","20",false,"0620",5.96,96.67,3.25
"F000043","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000043.json","Chaka",,"Fattah",,"1956-11-21","M","D",,"ChakaFattah","repfattah","ChakaFattah","400130","36763",,"29559",,"/m/03dsph","","http://fattah.house.gov",,,false,,-0.472,,"22","2016",1045,251,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:pa/cd:2",,,,"PA","2",false,"4202",24.02,97.08,2.8
"F000458","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000458.json","Stephen",,"Fincher",,"1973-02-07","M","R",,"RepFincherTN08","RepFincherTN08","CongressmanFincher","412479","9268967",,"21181",,"/m/0ddgg4w","H0TN08246","http://fincher.house.gov",,,false,,0.526,,"6","2016",1325,362,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:tn/cd:8",,,,"TN","8",false,"4708",27.32,95.92,3.97
"F000451","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000451.json","Michael","G.","Fitzpatrick",,"1963-06-28","M","R",,"RepFitzpatrick","RepFitzpatrick","RepFitzpatrickPA8","400646","33378",,"20524",,"/m/04bbg5","H4PA08074","http://fitzpatrick.house.gov/",,,false,,0.202,,"6","2016",1325,54,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:pa/cd:8",,,,"PA","8",false,"4208",4.08,84.62,15.31
"F000459","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000459.json","Chuck",,"Fleischmann",,"1962-10-11","M","R",,"RepChuck","repchuck","repchuck","412476","95146","123456","21178","N00030815","/m/0ddd54f","H0TN03254","https://fleischmann.house.gov","https://fleischmann.house.gov/rss.xml",,false,,0.472,,"6","2016",1325,10,0,"2021-03-02 02:35:33 -0500","ocd-division/country:us/state:tn/cd:3",,,,"TN","3",false,"4703",0.75,96.93,2.99
"F000456","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000456.json","John",,"Fleming",,"1951-07-05","M","R",,"RepFleming","repjohnfleming","larep04","412275","1031345",,"20918",,"/m/04z_dt3","H8LA04225","http://fleming.house.gov",,,false,,0.59,,"8","2016",1325,18,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:la/cd:4",,,,"LA","4",false,"2204",1.36,93.75,6.17
"F000461","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000461.json","Bill",,"Flores",,"1954-02-25","M","R",,"RepBillFlores","RepBillFlores","RepBillFlores","412480","623540","116906","21182","N00031545","/m/0bs1ntq","H0TX17104","https://flores.house.gov","https://flores.house.gov/news/rss.aspx",,false,,0.605,,"6","2016",1325,25,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:tx/cd:17",,,,"TX","17",false,"4817",1.89,96.36,3.57
"F000445","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000445.json","J.","Randy","Forbes",,"1952-02-17","M","R",,"Randy_Forbes","randyforbes","RepRandyForbes","400137","89584",,"20143",,"/m/026gv8q","H2VA04052","http://forbes.house.gov",,,false,,0.407,,"16","2016",1325,111,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:va/cd:4",,,,"VA","4",false,"5104",8.38,96.76,3.15
"F000449","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000449.json","Jeff",,"Fortenberry",,"1960-12-27","M","R",,"JeffFortenberry","jefffortenberry","JeffFortenberry","400640","1013049","41929","20518","N00026631","/m/04fcch","H4NE01064","https://fortenberry.house.gov","https://fortenberry.house.gov/rss.xml",,false,,0.3,,"12","2016",1325,19,0,"2021-03-02 02:35:33 -0500","ocd-division/country:us/state:ne/cd:1",,,,"NE","1",false,"3101",1.43,92.36,7.56
"F000454","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000454.json","Bill",,"Foster",,"1955-10-07","M","D",,"RepBillFoster","CongressmanBillFoster","RepBillFoster","412257","1027346","101632","20749","N00029139","/m/02rq8nc","H2IL11124","https://foster.house.gov",,,false,,-0.224,,"4","2016",1325,6,1,"2021-03-02 02:35:33 -0500","ocd-division/country:us/state:il/cd:11",,,,"IL","11",false,"1711",0.45,96.09,3.83
"F000450","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000450.json","Virginia",,"Foxx",,"1943-06-29","F","R",,"VirginiaFoxx","RepVirginiaFoxx","repvirginiafoxx","400643","1013052","6051","20521","N00026166","/m/02b5dz","H4NC05146","https://foxx.house.gov","https://foxx.house.gov/news/rss.aspx",,false,,0.642,,"10","2016",1325,31,0,"2021-03-02 02:35:33 -0500","ocd-division/country:us/state:nc/cd:5",,,,"NC","5",false,"3705",2.34,94.32,5.6
"F000462","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000462.json","Lois",,"Frankel",,"1948-05-16","F","D",,"RepLoisFrankel","RepLoisFrankel","reploisfrankel","412529","623714","8102","21321","N00002893","/m/0gjdw8_","H2FL22080","https://frankel.house.gov",,,false,,-0.403,,"4","2016",1325,26,0,"2021-03-02 02:35:34 -0500","ocd-division/country:us/state:fl/cd:22",,,,"FL","22",false,"1222",1.96,97.9,2.02
"F000448","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000448.json","Trent",,"Franks",,"1957-06-19","M","R",,"RepTrentFranks","TrentFranks",,"400141","1003550","28399","20304","N00006423","/m/024p5b","H4AZ04024","https://franks.house.gov/",,,false,,0.749,,"14","2016",1325,40,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:az/cd:8",,,,"AZ","8",false,"0408",3.02,95.45,4.47
"F000372","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000372.json","Rodney",,"Frelinghuysen",,"1946-04-29","M","R",,"USRepRodney","rfrelinghuysen","RepFrelinghuysen","400142","37781","22177","29541","N00000684","/m/03bktp","H2NJ05014","https://frelinghuysen.house.gov",,,false,,0.291,,"22","2016",1325,14,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:nj/cd:11",,,,"NJ","11",false,"3411",1.06,93.62,6.3
"F000455","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000455.json","Marcia","L.","Fudge",,"1952-10-29","F","D",,"RepMarciaFudge","RepMarciaLFudge","marcialfudge","412327","1030928","110640","20941","N00030490","/m/04n11v9","H8OH11141","https://fudge.house.gov",,,false,,-0.584,,"10","2016",1325,40,0,"2021-03-02 02:35:34 -0500","ocd-division/country:us/state:oh/cd:11",,,,"OH","11",false,"3911",3.02,96.78,3.14
"G000571","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000571.json","Tulsi",,"Gabbard",,"1981-04-12","F","D",,"TulsiPress","RepTulsiGabbard","tulsipress","412532","1025291","129306","21324","N00033281","/m/0cnyrfq","H2HI02508","https://gabbard.house.gov","https://gabbard.house.gov/rss.xml",,false,,-0.279,,"4","2016",1325,11,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:hi/cd:2",,,,"HI","2",false,"1502",0.83,94.62,5.31
"G000574","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000574.json","Ruben",,"Gallego",,"1979-11-20","M","D",,"RepRubenGallego","RepRubenGallego",,"412612","77233","123732","21502","N00036097","/m/0wy0mz5","H4AZ07043","https://rubengallego.house.gov","https://rubengallego.house.gov/rss.xml",,false,,-0.456,,"2","2016",1325,18,0,"2021-03-02 02:35:34 -0500","ocd-division/country:us/state:az/cd:7",,,,"AZ","7",false,"0407",1.36,98.38,1.55
"G000559","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000559.json","John",,"Garamendi",,"1945-01-24","M","D",,"RepGaramendi","repgaramendi","garamendiCA10","412382","18413","29664","20958","N00030856","/m/05fvls","H0CA10149","https://garamendi.house.gov","https://garamendi.house.gov/rss.xml",,false,,-0.31,,"8","2016",1325,53,1,"2021-03-02 02:35:34 -0500","ocd-division/country:us/state:ca/cd:3",,,,"CA","3",false,"0603",4,95,4.92
"G000548","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000548.json","Scott",,"Garrett",,"1959-07-09","M","R",,"RepGarrett","repscottgarrett","repscottgarrett","400145","1003601",,"20336",,"/m/033f6x","H8NJ05052","http://garrett.house.gov",,,false,,0.688,,"14","2016",1325,29,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:nj/cd:5",,,,"NJ","5",false,"3405",2.19,92.38,7.54
"G000563","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000563.json","Bob",,"Gibbs",,"1954-06-14","M","R",,"RepBobGibbs","RepBobGibbs","RepBobGibbs","412463","1033844","45466","21165","N00031128","/m/07qwv4","H0OH18077","https://gibbs.house.gov","https://gibbs.house.gov/rss.xml",,false,,0.46,,"6","2016",1325,11,0,"2021-03-02 02:35:35 -0500","ocd-division/country:us/state:oh/cd:7",,,,"OH","7",false,"3907",0.83,96.63,3.3
"G000564","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000564.json","Chris",,"Gibson",,"1964-05-13","M","R",,"RepChrisGibson","RepChrisGibson","repchrisgibson","412453","1033827",,"21156",,"/m/0dddh8h","H0NY20095","http://gibson.house.gov",,,false,,0.203,,"6","2016",1325,12,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:ny/cd:19",,,,"NY","19",false,"3619",0.91,77.28,22.64
"G000552","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000552.json","Louie",,"Gohmert",,"1953-08-18","M","R",,"RepLouieGohmert","50375006903","GohmertTX01","400651","1011394","50029","20527","N00026148","/m/0490h9","H4TX04039","https://gohmert.house.gov","https://gohmert.house.gov/news/rss.aspx",,false,,0.601,,"12","2016",1325,60,12,"2021-03-02 02:35:35 -0500","ocd-division/country:us/state:tx/cd:1",,,,"TX","1",false,"4801",4.53,90.37,9.55
"G000289","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000289.json","Robert","W.","Goodlatte",,"1952-09-22","M","R",,"RepGoodlatte","BobGoodlatte","RepBobGoodlatte","400154","27025","27116","39308","N00009154","/m/0284s7","H2VA06115","https://goodlatte.house.gov",,,false,,0.495,,"24","2016",1325,18,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:va/cd:6",,,,"VA","6",false,"5106",1.36,97.22,2.7
"G000565","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000565.json","Paul",,"Gosar",,"1958-11-22","M","R",,"RepGosar","repgosar","repgosar","412397","62470","123491","21103","N00030771","/m/0czdqz0","H0AZ01259","https://gosar.house.gov",,,false,,0.616,,"6","2016",1325,54,1,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:az/cd:4",,,,"AZ","4",false,"0404",4.08,91.59,8.33
"G000566","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000566.json","Trey",,"Gowdy",,"1964-08-22","M","R",,"TGowdySC","143059759084016","TGowdySC","412473","9268950","121782","21175","N00030880","/m/0c3x3rz","H0SC04257","https://gowdy.house.gov",,,false,,0.659,,"6","2016",1324,60,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:sc/cd:4",,,,"SC","4",false,"4504",4.53,96.97,2.95
"G000575","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000575.json","Gwen",,"Graham",,"1963-01-31","F","D",,"RepGwenGraham","repgwengraham",,"412620",,,"21511",,"/m/0wk57s1","H4FL02062","https://graham.house.gov",,,false,,-0.233,,"2","2016",1325,2,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:fl/cd:2",,,,"FL","2",false,"1202",0.15,87.31,12.61
"G000377","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000377.json","Kay",,"Granger",,"1943-01-18","F","R",,"RepKayGranger","RepKayGranger","RepKayGranger","400157","45709","334","29762","N00008799","/m/03tndx","H6TX12060","https://kaygranger.house.gov",,,false,,0.392,,"20","2016",1325,91,0,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:tx/cd:12",,,,"TX","12",false,"4812",6.87,96.16,3.76
"G000546","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000546.json","Sam",,"Graves",,"1963-11-07","M","R",,"RepSamGraves","118514606128",,"400158","89873","9425","20124","N00013323","/m/03tnfy","H0MO06073","https://graves.house.gov","https://graves.house.gov/rss.xml",,false,,0.431,,"16","2016",1325,94,0,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:mo/cd:6",,,,"MO","6",false,"2906",7.09,95.25,4.67
"G000560","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000560.json","Tom",,"Graves",,"1970-02-03","M","R",,"RepTomGraves","reptomgraves","CongressmanGraves","412388","11519","31969","20962","N00030788","/m/0c02hpl","H0GA09030","https://tomgraves.house.gov","https://tomgraves.house.gov/news/rss.aspx",,false,,0.752,,"8","2016",1325,28,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:ga/cd:14",,,,"GA","14",false,"1314",2.11,95.03,4.9
"G000577","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000577.json","Garret",,"Graves",,"1972-01-31","M","R",,"RepGarretGraves","CongressmanGarretGraves",,"412631","9274609","155424","21523","N00036135","/m/012bxlbr","H4LA06153","https://garretgraves.house.gov","https://garretgraves.house.gov/rss.xml",,false,,0.503,,"2","2016",1325,11,0,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:la/cd:6",,,,"LA","6",false,"2206",0.83,95.48,4.45
"G000556","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000556.json","Alan",,"Grayson",,"1958-03-13","M","D",,,,,"412276","1013409",,"20908",,"/m/04gtp5n","H6FL08213","http://grayson.house.gov",,,false,,-0.363,,"4","2016",1325,54,2,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:fl/cd:9",,,,"FL","9",false,"1209",4.08,94.76,5.08
"G000410","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000410.json","Gene",,"Green",,"1947-10-17","M","D",,"RepGeneGreen","RepGeneGreen","RepGeneGreen","400160","26156","27100","39304","N00005870","/m/03v12k","H2TX29030","https://green.house.gov",,,false,,-0.324,,"24","2016",1325,57,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:tx/cd:29",,,,"TX","29",false,"4829",4.3,88.6,11.32
"G000553","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000553.json","Al",,"Green",,"1947-09-01","M","D",,"RepAlGreen","repalgreen","RepAlGreen","400653","1012969","49680","20529","N00026686","/m/02kn0_","H4TX09095","https://algreen.house.gov","https://algreen.house.gov/rss.xml",,false,,-0.437,,"12","2016",1325,54,0,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:tx/cd:9",,,,"TX","9",false,"4809",4.08,95.14,4.78
"G000568","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000568.json","Morgan",,"Griffith",,"1958-03-15","M","R",,"RepMGriffith","RepMorganGriffith","RepMorganGriffith","412485","62766","5148","21191","N00032029","/m/025vdrq","H0VA09055","https://morgangriffith.house.gov","https://morgangriffith.house.gov/news/rss.aspx",,false,,0.544,,"6","2016",1325,13,4,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:va/cd:9",,,,"VA","9",false,"5109",0.98,90.25,9.68
"G000551","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000551.json","Raúl","M.","Grijalva",,"1948-02-19","M","D",,"RepraulGrijalva","Rep.Grijalva","raulgrijalvaaz07","400162","1003551","28253","20305","N00025284","/m/024s1z","H2AZ07070","https://grijalva.house.gov",,,false,,-0.6,,"14","2016",1325,135,0,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:az/cd:3",,,,"AZ","3",false,"0403",10.19,95.42,4.49
"G000569","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000569.json","Mike",,"Grimm",,"1970-02-07","M","R",,"RepMichaelGrimm",,,"412451","62667",,"21154",,,"","http://grimm.house.gov",,,false,,,,"6","2016",,,,"2015-01-06 12:40:43 -0500","ocd-division/country:us/state:ny/cd:11",,,,"NY","11",false,"3611",,,
"G000576","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000576.json","Glenn",,"Grothman",,"1955-07-03","M","R",,"RepGrothman","RepGrothman",,"412661","77282","3493","21559","N00036409","/m/02pnsk2","H4WI06048","https://grothman.house.gov",,,false,,0.607,,"2","2016",1325,13,0,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:wi/cd:6",,,,"WI","6",false,"5506",0.98,94.09,5.84
"G000570","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000570.json","Frank",,"Guinta",,"1970-09-26","M","R",,"RepFrankGuinta","repfrankguinta",,"412447",,,"21535",,"/m/08s8q3","H0NH01217","https://guinta.house.gov",,,false,,0.427,,"2","2016",1325,23,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:nh/cd:1",,,,"NH","1",false,"3301",1.74,94.81,5.11
"G000558","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000558.json","Brett",,"Guthrie",,"1964-02-18","M","R",,"RepGuthrie","CongressmanGuthrie","BrettGuthrie","412278","1031343","18829","20916","N00029675","/m/0411qqt","H8KY02031","https://guthrie.house.gov",,,false,,0.412,,"8","2016",1325,13,0,"2021-03-02 02:35:37 -0500","ocd-division/country:us/state:ky/cd:2",,,,"KY","2",false,"2102",0.98,98,1.92
"G000535","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000535.json","Luis","V.","Gutiérrez",,"1953-12-10","M","D",,"RepGutierrez","RepGutierrez","repluisgutierrez","400163","23476","26841","29348","N00004874","/m/0256d5","H2IL08039","https://gutierrez.house.gov",,,false,,-0.486,,"24","2016",1325,210,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:il/cd:4",,,,"IL","4",false,"1704",15.85,96.38,3.44
"H001063","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001063.json","Janice",,"Hahn",,"1952-03-30","F","D",,"Rep_JaniceHahn","RepJaniceHahn","RepJaniceHahn","412498","57805",,"21195",,"/m/09g7l4","H8CA36097","http://hahn.house.gov",,,false,,-0.39,,"6","2016",1303,38,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:ca/cd:44",,,,"CA","44",false,"0644",2.92,97.12,2.8
"H001050","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001050.json","Colleen",,"Hanabusa",,"1951-05-04","F","D",,"RepHanabusa","169979129710178","rephanabusa","412418","61258","17745","21124","N00025881","/m/03cwzgv","S4HI00144","https://hanabusa.house.gov",,,false,,-0.369,,"2","2018",47,0,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:hi/cd:1",,,,"HI","1",false,"1501",0,100,0
"H001051","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001051.json","Richard",,"Hanna",,"1951-01-25","M","R",,"RepRichardHanna","reprichardhanna","reprichardhanna","412454","61702",,"21157",,"/m/0ds4mn_","H8NY24066","http://hanna.house.gov",,,false,,0.215,,"6","2016",1325,120,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:ny/cd:22",,,,"NY","22",false,"3622",9.06,83.65,16.18
"H001070","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001070.json","Cresent",,"Hardy",,"1957-06-23","M","R",,"RepHardy","RepCresentHardy","RepHardy","412645","76310",,"21534",,"/m/0yp3l3w","H4NV04017","https://hardy.house.gov",,,false,,0.353,,"2","2016",1325,29,0,"2019-10-07 10:27:32 -0400","ocd-division/country:us/state:nv/cd:4",,,,"NV","4",false,"3204",2.19,95.26,4.67
