"id","title","short_title","api_uri","first_name","middle_name","last_name","suffix","date_of_birth","gender","party","leadership_role","twitter_account","facebook_account","youtube_account","govtrack_id","cspan_id","votesmart_id","icpsr_id","crp_id","google_entity_id","fec_candidate_id","url","rss_url","contact_form","in_office","cook_pvi","dw_nominate","ideal_point","seniority","next_election","total_votes","missed_votes","total_present","last_updated","ocd_id","office","phone","fax","state","district","at_large","geoid","missed_votes_pct","votes_with_party_pct","votes_against_party_pct"
"D000610","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000610.json","Ted",,"Deutch",,"1966-05-07","M","D",,"RepTedDeutch","CongressmanTedDeutch","congressmanteddeutch","412385","9267613","67151","20959","N00031317","/m/03cg3qs","","https://teddeutch.house.gov","https://teddeutch.house.gov/news/rss.aspx",,false,,-0.4,,"4","2012",1607,75,1,"2021-03-02 02:35:31 -0500","ocd-division/country:us/state:fl/cd:19",,,,"FL","19",false,"1219",4.67,95.69,4.24
"D000600","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000600.json","Mario",,"Diaz-Balart",,"1961-09-25","M","R",,"MarioDB","mdiazbalart","MarioDiazBalart","400108","1003562","24312","20316","N00025337","/m/02536z","","https://mariodiazbalart.house.gov","https://mariodiazbalart.house.gov/rss.xml",,false,,0.276,,"10",,1607,96,0,"2021-03-02 02:35:31 -0500","ocd-division/country:us/state:fl/cd:21",,,,"FL","21",false,"1221",5.97,90.46,9.47
"D000327","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000327.json","Norman","D.","Dicks",,"1940-12-16","M","D",,"RepNormDicks",,"RepNormDicks","400109","8131",,"14413",,,"","",,,false,,-0.312,,"36","2012",1607,79,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:wa/cd:6",,,,"WA","6",false,"5306",4.92,92.89,7.05
"D000355","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000355.json","John","D.","Dingell",,"1926-07-08","M","D",,"John_Dingell","johndingell",,"400110","470",,"2605",,"/m/0226cw","","http://dingell.house.gov",,,false,,-0.448,,"58","2012",1607,64,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:mi/cd:15",,,,"MI","15",false,"2615",3.98,92.51,7.42
"D000399","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000399.json","Lloyd",,"Doggett",,"1946-10-06","M","D",,"RepLloydDoggett","lloyddoggett","doggett","400111","36810","21689","29571","N00006023","/m/03flzn","","https://doggett.house.gov","https://doggett.house.gov/rss.xml",,false,,-0.402,,"18","2012",1607,49,2,"2021-03-02 02:35:32 -0500","ocd-division/country:us/state:tx/cd:25",,,,"TX","25",false,"4825",3.05,93.74,6.19
"D000613","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000613.json","Robert",,"Dold",,"1971-06-19","M","R",,"RepDold","RepDold",,"412420",,,"21518",,"/m/0b6j_nb","","https://dold.house.gov",,,false,,,,"2",,1607,28,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:il/cd:10",,,,"IL","10",false,"1710",1.74,82.07,17.87
"D000607","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000607.json","Joe",,"Donnelly",,"1955-09-28","M","D",,"SenDonnelly","senatordonnelly","sendonnelly","412205","1012000","34212","20717","N00026586","/m/0gmx64","","https://www.donnelly.senate.gov",,,false,,-0.119,,"6","2012",1607,77,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:in/cd:2",,,,"IN","2",false,"1802",4.79,67.26,32.67
"D000482","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000482.json","Mike",,"Doyle",,"1953-08-05","M","D",,"USRepMikeDoyle","usrepmikedoyle","CongressmanDoyle","400114","36774","21853","29561","N00001373","/m/03tqjg","","https://doyle.house.gov","https://doyle.house.gov/rss.xml",,false,,-0.329,,"18","2012",1607,51,1,"2021-03-02 02:35:32 -0500","ocd-division/country:us/state:pa/cd:14",,,,"PA","14",false,"4214",3.17,93.81,6.13
"D000492","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000492.json","David",,"Dreier",,"1952-07-05","M","R",,,,"RepDavidDreier","400115",,,"14813",,"/m/024thx","","",,,false,,0.478,,"32","2012",1607,19,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ca/cd:26",,,,"CA","26",false,"0626",1.18,93.97,5.96
"D000614","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000614.json","Sean",,"Duffy",,"1971-10-03","M","R",,"RepSeanDuffy","RepSeanDuffy","RepSeanDuffy","412488","623570","126238","21189","N00030967","/m/026m6hd","","https://duffy.house.gov","https://duffy.house.gov/rss.xml",,false,,0.504,,"2",,1607,28,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:wi/cd:7",,,,"WI","7",false,"5507",1.74,91.9,8.04
"D000615","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000615.json","Jeffrey",,"Duncan",,"1966-01-07","M","R",,"RepJeffDuncan","RepJeffDuncan","congjeffduncan","412472","62713","47967","21174","N00030752","/m/0ddgp1k","","https://jeffduncan.house.gov","https://jeffduncan.house.gov/rss.xml",,false,,0.738,,"2",,1607,10,2,"2021-03-02 02:35:32 -0500","ocd-division/country:us/state:sc/cd:3",,,,"SC","3",false,"4503",0.62,92.3,7.63
"D000533","Representative","Rep.","https://api.propublica.org/congress/v1/members/D000533.json","John","J.","Duncan","Jr.","1947-07-21","M","R",,"RepJohnDuncanJr","CongressmanDuncan","RepJohnDuncan","400116","6114","27069","15455","N00003209","/m/0450rl","","https://duncan.house.gov",,,false,,0.601,,"26","2012",1607,11,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:tn/cd:2",,,,"TN","2",false,"4702",0.68,84.41,15.53
"E000290","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000290.json","Donna",,"Edwards",,"1958-06-28","F","D",,"RepDonnaEdwards","107297211756","RepDonnaFEdwards","412263","38535",,"20763",,"/m/0dr_x8","","http://donnaedwards.house.gov",,,false,,-0.562,,"6","2012",1607,20,4,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:md/cd:4",,,,"MD","4",false,"2404",1.24,93.86,6.07
"E000288","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000288.json","Keith",,"Ellison",,"1963-08-04","M","D",,"keithellison","Keith.Ellison","RepKeithEllison","412215","1022556","38982","20727","N00028257","/m/0dlwms","","https://ellison.house.gov",,,false,,-0.541,,"6","2012",1607,137,5,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:mn/cd:5",,,,"MN","5",false,"2705",8.53,94.21,5.72
"E000291","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000291.json","Renee",,"Ellmers",,"1964-02-09","F","R",,"RepReneeEllmers","reneeellmers","repreneeellmers","412457","1033793",,"21159",,"/m/0dsdyjp","","http://ellmers.house.gov",,,false,,0.406,,"2",,1607,31,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:nc/cd:2",,,,"NC","2",false,"3702",1.93,95.84,4.09
"E000172","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000172.json","Jo Ann",,"Emerson",,"1950-09-16","F","R",,,,"USRepJoAnnEmerson","400121","46627",,"29736",,"/m/03tnqk","","",,,false,,0.269,,"18","2012",1607,53,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:mo/cd:8",,,,"MO","8",false,"2908",3.3,90.79,9.14
"E000179","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000179.json","Eliot","L.","Engel",,"1947-02-18","M","D",,"RepEliotEngel","RepEliotLEngel","engel2161","400122","6109","26972","15603","N00001003","/m/03tt1r","","https://engel.house.gov",,,false,,-0.407,,"24","2012",1607,118,1,"2019-11-18 02:30:21 -0500","ocd-division/country:us/state:ny/cd:17",,,,"NY","17",false,"3617",7.34,94.27,5.66
"E000215","Representative","Rep.","https://api.propublica.org/congress/v1/members/E000215.json","Anna","G.","Eshoo",,"1942-12-13","F","D",,"RepAnnaEshoo","RepAnnaEshoo","RepAnnaEshoo","400124","26130","26741","29312","N00007335","/m/024t6x","","https://eshoo.house.gov",,,false,,-0.382,,"20","2012",1607,63,1,"2021-03-02 02:35:32 -0500","ocd-division/country:us/state:ca/cd:14",,,,"CA","14",false,"0614",3.92,93.7,6.23
"F000010","Delegate","Del.","https://api.propublica.org/congress/v1/members/F000010.json","Eni","F. H.","Faleomavaega",,"1943-08-15","M","D",,"EFaleomavaega","617466718276952",,"400128","6713",,"15651",,"/m/01s_hc","","http://faleomavaega.house.gov",,,false,,,,"24","2012",0,0,0,"2016-06-14 16:31:04 -0400","ocd-division/country:us/state:as/cd:79",,,,"AS","At-Large",true,"6098",0,0,
"F000460","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000460.json","Blake",,"Farenthold",,"1961-12-12","M","R",,"Farenthold","BlakeFarenthold","BlakeFarenthold","412482","95180","116919","21184","N00031672","/m/0ds2ztj","","https://farenthold.house.gov",,,false,,0.548,,"2",,1607,14,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:tx/cd:27",,,,"TX","27",false,"4827",0.87,94.75,5.19
"F000030","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000030.json","Sam",,"Farr",,"1941-07-04","M","D",,"RepSamFarr","RepSamFarr","CongressmanSamFarr","400129","30645",,"29313",,"/m/024t9w","","http://farr.house.gov",,,false,,-0.455,,"20","2012",1607,38,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ca/cd:17",,,,"CA","17",false,"0617",2.36,93.73,6.2
"F000043","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000043.json","Chaka",,"Fattah",,"1956-11-21","M","D",,"ChakaFattah","repfattah","ChakaFattah","400130","36763",,"29559",,"/m/03dsph","","http://fattah.house.gov",,,false,,-0.472,,"18","2012",1607,56,2,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:pa/cd:2",,,,"PA","2",false,"4202",3.48,94.98,4.96
"F000116","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000116.json","Bob",,"Filner",,"1942-09-04","M","D",,"CongBobFilner",,,"400133","26133",,"29325",,"/m/024xqt","","",,,false,,-0.652,,"20","2012",1561,500,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ca/cd:51",,,,"CA","51",false,"0651",32.03,92.65,7.26
"F000458","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000458.json","Stephen",,"Fincher",,"1973-02-07","M","R",,"RepFincherTN08","RepFincherTN08","CongressmanFincher","412479","9268967",,"21181",,"/m/0ddgg4w","","http://fincher.house.gov",,,false,,0.526,,"2",,1607,22,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:tn/cd:8",,,,"TN","8",false,"4708",1.37,95.36,4.58
"F000451","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000451.json","Michael","G.","Fitzpatrick",,"1963-06-28","M","R",,"RepFitzpatrick","RepFitzpatrick","RepFitzpatrickPA8","400646","33378",,"20524",,"/m/04bbg5","","http://fitzpatrick.house.gov/",,,false,,0.202,,"2",,1607,4,2,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:pa/cd:8",,,,"PA","8",false,"4208",0.25,80.89,19.04
"F000444","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000444.json","Jeff",,"Flake",,"1962-12-31","M","R",,"JeffFlake","senatorjeffflake","flakeoffice","400134","87582","28128","20100","N00009573","/m/024p7j","","https://www.flake.senate.gov/public",,,false,,0.855,,"12","2012",1607,64,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:az/cd:6",,,,"AZ","6",false,"0406",3.98,89.17,10.76
"F000459","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000459.json","Chuck",,"Fleischmann",,"1962-10-11","M","R",,"RepChuck","repchuck","repchuck","412476","95146","123456","21178","N00030815","/m/0ddd54f","","https://fleischmann.house.gov","https://fleischmann.house.gov/rss.xml",,false,,0.472,,"2",,1607,29,0,"2021-03-02 02:35:33 -0500","ocd-division/country:us/state:tn/cd:3",,,,"TN","3",false,"4703",1.8,95.92,4.02
"F000456","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000456.json","John",,"Fleming",,"1951-07-05","M","R",,"RepFleming","repjohnfleming","larep04","412275","1031345",,"20918",,"/m/04z_dt3","","http://fleming.house.gov",,,false,,0.59,,"4","2012",1607,12,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:la/cd:4",,,,"LA","4",false,"2204",0.75,95.27,4.67
"F000461","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000461.json","Bill",,"Flores",,"1954-02-25","M","R",,"RepBillFlores","RepBillFlores","RepBillFlores","412480","623540","116906","21182","N00031545","/m/0bs1ntq","","https://flores.house.gov","https://flores.house.gov/news/rss.aspx",,false,,0.605,,"2",,1607,52,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:tx/cd:17",,,,"TX","17",false,"4817",3.24,96.11,3.82
"F000445","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000445.json","J.","Randy","Forbes",,"1952-02-17","M","R",,"Randy_Forbes","randyforbes","RepRandyForbes","400137","89584",,"20143",,"/m/026gv8q","","http://forbes.house.gov",,,false,,0.407,,"12","2012",1607,22,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:va/cd:4",,,,"VA","4",false,"5104",1.37,94.28,5.66
"F000449","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000449.json","Jeff",,"Fortenberry",,"1960-12-27","M","R",,"JeffFortenberry","jefffortenberry","JeffFortenberry","400640","1013049","41929","20518","N00026631","/m/04fcch","","https://fortenberry.house.gov","https://fortenberry.house.gov/rss.xml",,false,,0.3,,"8","2012",1607,55,0,"2021-03-02 02:35:33 -0500","ocd-division/country:us/state:ne/cd:1",,,,"NE","1",false,"3101",3.42,89.88,10.06
"F000450","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000450.json","Virginia",,"Foxx",,"1943-06-29","F","R",,"VirginiaFoxx","RepVirginiaFoxx","repvirginiafoxx","400643","1013052","6051","20521","N00026166","/m/02b5dz","","https://foxx.house.gov","https://foxx.house.gov/news/rss.aspx",,false,,0.642,,"6","2012",1607,2,1,"2021-03-02 02:35:33 -0500","ocd-division/country:us/state:nc/cd:5",,,,"NC","5",false,"3705",0.12,91.4,8.54
"F000339","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000339.json","Barney",,"Frank",,"1940-03-31","M","D",,,,"barneyfrank","400140",,,"14824",,"/m/0d0lx0","","",,,false,,-0.499,,"32","2012",1607,77,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ma/cd:4",,,,"MA","4",false,"2504",4.79,93.32,6.61
"F000448","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000448.json","Trent",,"Franks",,"1957-06-19","M","R",,"RepTrentFranks","TrentFranks",,"400141","1003550","28399","20304","N00006423","/m/024p5b","","https://franks.house.gov/",,,false,,0.749,,"10","2012",1607,31,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:az/cd:2",,,,"AZ","2",false,"0402",1.93,92.33,7.6
"F000372","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000372.json","Rodney",,"Frelinghuysen",,"1946-04-29","M","R",,"USRepRodney","rfrelinghuysen","RepFrelinghuysen","400142","37781","22177","29541","N00000684","/m/03bktp","","https://frelinghuysen.house.gov",,,false,,0.291,,"18","2012",1607,117,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:nj/cd:11",,,,"NJ","11",false,"3411",7.28,91.07,8.86
"F000455","Representative","Rep.","https://api.propublica.org/congress/v1/members/F000455.json","Marcia","L.","Fudge",,"1952-10-29","F","D",,"RepMarciaFudge","RepMarciaLFudge","marcialfudge","412327","1030928","110640","20941","N00030490","/m/04n11v9","","https://fudge.house.gov",,,false,,-0.584,,"6","2012",1607,26,2,"2021-03-02 02:35:34 -0500","ocd-division/country:us/state:oh/cd:11",,,,"OH","11",false,"3911",1.62,93.58,6.35
"G000021","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000021.json","Elton",,"Gallegly",,"1944-03-07","M","R",,"eltongallegly24",,,"400144","6712",,"15412",,"/m/024tft","","",,,false,,,,"26","2012",1607,125,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ca/cd:24",,,,"CA","24",false,"0624",7.78,94.5,5.43
"G000559","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000559.json","John",,"Garamendi",,"1945-01-24","M","D",,"RepGaramendi","repgaramendi","garamendiCA10","412382","18413","29664","20958","N00030856","/m/05fvls","","https://garamendi.house.gov","https://garamendi.house.gov/rss.xml",,false,,-0.31,,"4","2012",1607,77,1,"2021-03-02 02:35:34 -0500","ocd-division/country:us/state:ca/cd:10",,,,"CA","10",false,"0610",4.79,92.98,6.95
"G000562","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000562.json","Cory",,"Gardner",,"1974-08-22","M","R",,"SenCoryGardner","SenCoryGardner",,"412406","623308","30004","21112","N00030780","/m/0czd33q","","https://www.gardner.senate.gov",,,false,,0.456,,"2",,1607,24,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:co/cd:4",,,,"CO","4",false,"0804",1.49,93.32,6.62
"G000548","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000548.json","Scott",,"Garrett",,"1959-07-09","M","R",,"RepGarrett","repscottgarrett","repscottgarrett","400145","1003601",,"20336",,"/m/033f6x","","http://garrett.house.gov",,,false,,0.688,,"10","2012",1607,26,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:nj/cd:5",,,,"NJ","5",false,"3405",1.62,90.25,9.69
"G000549","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000549.json","Jim",,"Gerlach",,"1955-02-25","M","R",,"JimGerlach","RepJimGerlach","RepJimGerlach","400147","1003611",,"20345",,"/m/03tnbb","","http://gerlach.house.gov",,,false,,0.221,,"10","2012",1607,24,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:pa/cd:6",,,,"PA","6",false,"4206",1.49,85.81,14.13
"G000563","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000563.json","Bob",,"Gibbs",,"1954-06-14","M","R",,"RepBobGibbs","RepBobGibbs","RepBobGibbs","412463","1033844","45466","21165","N00031128","/m/07qwv4","","https://gibbs.house.gov","https://gibbs.house.gov/rss.xml",,false,,0.46,,"2",,1607,6,0,"2021-03-02 02:35:35 -0500","ocd-division/country:us/state:oh/cd:18",,,,"OH","18",false,"3918",0.37,95.78,4.15
"G000564","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000564.json","Chris",,"Gibson",,"1964-05-13","M","R",,"RepChrisGibson","RepChrisGibson","repchrisgibson","412453","1033827",,"21156",,"/m/0dddh8h","","http://gibson.house.gov",,,false,,0.203,,"2",,1607,9,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ny/cd:20",,,,"NY","20",false,"3620",0.56,74.72,25.22
"G000554","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000554.json","Gabrielle",,"Giffords",,"1970-06-08","F","D",,,,,"412188","1021830",,"20701",,"/m/0dvl98","","",,,false,,-0.11,,"6","2012",960,947,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:az/cd:8",,,,"AZ","8",false,"0408",98.65,90,0
"G000550","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000550.json","Phil",,"Gingrey",,"1942-07-10","M","R",,"RepPhilGingrey","RepPhilGingrey","RepPhilGingrey","400151","1003565",,"20319",,"/m/0255kv","","http://gingrey.house.gov",,,false,,0.561,,"10","2012",1607,87,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ga/cd:11",,,,"GA","11",false,"1311",5.41,94.25,5.69
"G000552","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000552.json","Louie",,"Gohmert",,"1953-08-18","M","R",,"RepLouieGohmert","50375006903","GohmertTX01","400651","1011394","50029","20527","N00026148","/m/0490h9","","https://gohmert.house.gov","https://gohmert.house.gov/news/rss.aspx",,false,,0.601,,"8","2012",1607,129,13,"2021-03-02 02:35:35 -0500","ocd-division/country:us/state:tx/cd:1",,,,"TX","1",false,"4801",8.03,89.58,10.35
"G000544","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000544.json","Charlie",,"Gonzalez",,"1945-05-05","M","D",,"TX20CharlieG",,,"400152",,,"29943",,"/m/03jsbn","","",,,false,,-0.347,,"14","2012",1607,71,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:tx/cd:20",,,,"TX","20",false,"4820",4.42,88.57,11.36
"G000289","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000289.json","Robert","W.","Goodlatte",,"1952-09-22","M","R",,"RepGoodlatte","BobGoodlatte","RepBobGoodlatte","400154","27025","27116","39308","N00009154","/m/0284s7","","https://goodlatte.house.gov",,,false,,0.495,,"20","2012",1607,16,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:va/cd:6",,,,"VA","6",false,"5106",1,92.97,6.97
"G000565","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000565.json","Paul",,"Gosar",,"1958-11-22","M","R",,"RepGosar","repgosar","repgosar","412397","62470","123491","21103","N00030771","/m/0czdqz0","","https://gosar.house.gov",,,false,,0.616,,"2",,1607,76,0,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:az/cd:1",,,,"AZ","1",false,"0401",4.73,94.28,5.65
"G000566","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000566.json","Trey",,"Gowdy",,"1964-08-22","M","R",,"TGowdySC","143059759084016","TGowdySC","412473","9268950","121782","21175","N00030880","/m/0c3x3rz","","https://gowdy.house.gov",,,false,,0.659,,"2",,1607,14,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:sc/cd:4",,,,"SC","4",false,"4504",0.87,93.62,6.32
"G000377","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000377.json","Kay",,"Granger",,"1943-01-18","F","R",,"RepKayGranger","RepKayGranger","RepKayGranger","400157","45709","334","29762","N00008799","/m/03tndx","","https://kaygranger.house.gov",,,false,,0.392,,"16","2012",1607,66,0,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:tx/cd:12",,,,"TX","12",false,"4812",4.11,93.46,6.47
"G000546","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000546.json","Sam",,"Graves",,"1963-11-07","M","R",,"RepSamGraves","118514606128",,"400158","89873","9425","20124","N00013323","/m/03tnfy","","https://graves.house.gov","https://graves.house.gov/rss.xml",,false,,0.431,,"12","2012",1607,66,0,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:mo/cd:6",,,,"MO","6",false,"2906",4.11,94.84,5.09
"G000560","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000560.json","Tom",,"Graves",,"1970-02-03","M","R",,"RepTomGraves","reptomgraves","CongressmanGraves","412388","11519","31969","20962","N00030788","/m/0c02hpl","","https://tomgraves.house.gov","https://tomgraves.house.gov/news/rss.aspx",,false,,0.752,,"4","2012",1607,8,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ga/cd:9",,,,"GA","9",false,"1309",0.5,90.36,9.58
"G000553","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000553.json","Al",,"Green",,"1947-09-01","M","D",,"RepAlGreen","repalgreen","RepAlGreen","400653","1012969","49680","20529","N00026686","/m/02kn0_","","https://algreen.house.gov","https://algreen.house.gov/rss.xml",,false,,-0.437,,"8","2012",1607,28,1,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:tx/cd:9",,,,"TX","9",false,"4809",1.74,91.14,8.79
"G000410","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000410.json","Gene",,"Green",,"1947-10-17","M","D",,"RepGeneGreen","RepGeneGreen","RepGeneGreen","400160","26156","27100","39304","N00005870","/m/03v12k","","https://green.house.gov",,,false,,-0.324,,"20","2012",1607,43,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:tx/cd:29",,,,"TX","29",false,"4829",2.68,78.59,21.35
"G000567","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000567.json","Tim",,"Griffin",,"1968-08-21","M","R",,"RepTimGriffin",,,"412401","1024660",,"21107",,"/m/02q0d3q","","http://griffin.house.gov",,,false,,0.41,,"2",,1607,18,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ar/cd:2",,,,"AR","2",false,"0502",1.12,95.62,4.31
"G000568","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000568.json","Morgan",,"Griffith",,"1958-03-15","M","R",,"RepMGriffith","RepMorganGriffith","RepMorganGriffith","412485","62766","5148","21191","N00032029","/m/025vdrq","","https://morgangriffith.house.gov","https://morgangriffith.house.gov/news/rss.aspx",,false,,0.544,,"2",,1607,26,1,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:va/cd:9",,,,"VA","9",false,"5109",1.62,89.74,10.2
"G000551","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000551.json","Raúl","M.","Grijalva",,"1948-02-19","M","D",,"RepraulGrijalva","Rep.Grijalva","raulgrijalvaaz07","400162","1003551","28253","20305","N00025284","/m/024s1z","","https://grijalva.house.gov",,,false,,-0.6,,"10","2012",1607,101,1,"2021-03-02 02:35:36 -0500","ocd-division/country:us/state:az/cd:7",,,,"AZ","7",false,"0407",6.29,92.8,7.13
"G000569","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000569.json","Mike",,"Grimm",,"1970-02-07","M","R",,"RepMichaelGrimm",,,"412451","62667",,"21154",,,"","http://grimm.house.gov",,,false,,0.219,,"2",,1607,26,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ny/cd:13",,,,"NY","13",false,"3613",1.62,89.55,10.39
"G000570","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000570.json","Frank",,"Guinta",,"1970-09-26","M","R",,"RepFrankGuinta","repfrankguinta",,"412447",,,"21535",,"/m/08s8q3","","https://guinta.house.gov",,,false,,,,"2",,1607,47,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:nh/cd:1",,,,"NH","1",false,"3301",2.92,95.8,4.13
"G000558","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000558.json","Brett",,"Guthrie",,"1964-02-18","M","R",,"RepGuthrie","CongressmanGuthrie","BrettGuthrie","412278","1031343","18829","20916","N00029675","/m/0411qqt","","https://guthrie.house.gov",,,false,,0.412,,"4","2012",1607,14,0,"2021-03-02 02:35:37 -0500","ocd-division/country:us/state:ky/cd:2",,,,"KY","2",false,"2102",0.87,95.95,3.98
"G000535","Representative","Rep.","https://api.propublica.org/congress/v1/members/G000535.json","Luis","V.","Gutiérrez",,"1953-12-10","M","D",,"RepGutierrez","RepGutierrez","repluisgutierrez","400163","23476","26841","29348","N00004874","/m/0256d5","","https://gutierrez.house.gov",,,false,,-0.486,,"20","2012",1607,200,1,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:il/cd:4",,,,"IL","4",false,"1704",12.45,92.95,6.97
"H001063","Representative","Rep.","https://api.propublica.org/congress/v1/members/H001063.json","Janice",,"Hahn",,"1952-03-30","F","D",,"Rep_JaniceHahn","RepJaniceHahn","RepJaniceHahn","412498","57805",,"21195",,"/m/09g7l4","","http://hahn.house.gov",,,false,,-0.39,,"2",,1004,55,0,"2019-10-07 10:38:31 -0400","ocd-division/country:us/state:ca/cd:36",,,,"CA","36",false,"0636",5.48,96.7,3.3
